iteration,test_acc,actions
96,0.7584905660377359,"[[[0.10378806 0.         0.         0.        ]
  [0.01152353 0.0260459  0.         0.00470936]
  [0.         0.02813093 0.         0.        ]
  [0.         0.05257003 0.02527686 0.        ]
  [0.02857452 0.00946287 0.01289102 0.00360585]]]"
97,0.7358490566037735,"[[[0.10000011 0.         0.         0.        ]
  [0.01062897 0.02518894 0.         0.00433916]
  [0.         0.02701262 0.         0.        ]
  [0.         0.05098581 0.02452746 0.        ]
  [0.02764091 0.00865152 0.01260654 0.00366055]]]"
98,0.7547169811320755,"[[[0.10702928 0.         0.         0.        ]
  [0.01228988 0.02677951 0.         0.00502602]
  [0.         0.02908795 0.         0.        ]
  [0.         0.05392314 0.02591804 0.        ]
  [0.02937265 0.01015925 0.01313262 0.00355941]]]"
99,0.7811320754716982,"[[[0.10163654 0.         0.         0.        ]
  [0.01101529 0.0255591  0.         0.0044991 ]
  [0.         0.02749572 0.         0.        ]
  [0.         0.05167057 0.02485122 0.        ]
  [0.02804435 0.00900171 0.01272972 0.00363686]]]"
100,0.7547169811320755,"[[[0.09870184 0.         0.         0.        ]
  [0.01032262 0.02489533 0.         0.00421224]
  [0.         0.02662937 0.         0.        ]
  [0.         0.05044215 0.0242706  0.        ]
  [0.02732072 0.00837404 0.01250853 0.00367939]]]"
101,0.7509433962264151,"[[[0.10232198 0.         0.         0.        ]
  [0.01117717 0.02571417 0.         0.00456609]
  [0.         0.02769808 0.         0.        ]
  [0.         0.05195723 0.02498683 0.        ]
  [0.02821328 0.00914853 0.01278119 0.00362697]]]"
102,0.7547169811320755,"[[[0.09802576 0.         0.         0.        ]
  [0.01016313 0.02474244 0.         0.00414614]
  [0.         0.0264298  0.         0.        ]
  [0.         0.05015891 0.02413683 0.        ]
  [0.02715395 0.00822966 0.0124574  0.00368922]]]"
103,0.7547169811320755,"[[[0.10042034 0.         0.         0.        ]
  [0.01072815 0.02528399 0.         0.00438023]
  [0.         0.02713668 0.         0.        ]
  [0.         0.05116171 0.02461061 0.        ]
  [0.02774453 0.0087414  0.01263821 0.00365446]]]"
104,0.7433962264150943,"[[[0.09993707 0.         0.         0.        ]
  [0.01061409 0.02517468 0.         0.00433299]
  [0.         0.02699401 0.         0.        ]
  [0.         0.05095942 0.02451499 0.        ]
  [0.02762537 0.00863804 0.01260179 0.00366146]]]"
105,0.7849056603773585,"[[[0.10196117 0.         0.         0.        ]
  [0.01109196 0.02563255 0.         0.00453083]
  [0.         0.02759156 0.         0.        ]
  [0.         0.05180635 0.02491545 0.        ]
  [0.02812436 0.00907123 0.0127541  0.00363218]]]"
